time,displacement,force,sample,type,height,area
96.981,0.01299,0.02991,S2,A,0.526333333,1.18
97.081,0.01788,0.0726,S2,A,0.526333333,1.18
97.181,0.02249,0.13191,S2,A,0.526333333,1.18
97.281,0.02778,0.20945,S2,A,0.526333333,1.18
97.381,0.03222,0.27599,S2,A,0.526333333,1.18
97.481,0.0378,0.38095,S2,A,0.526333333,1.18
97.581,0.04257,0.47526,S2,A,0.526333333,1.18
97.681,0.04794,0.61668,S2,A,0.526333333,1.18
97.781,0.05285,0.7519,S2,A,0.526333333,1.18
97.881,0.05767,0.90381,S2,A,0.526333333,1.18
97.945,0.06086,1.00006,S2,A,0.526333333,1.18
97.946,0.0609,1.00131,S2,A,0.526333333,1.18
97.947,0.06095,1.0026,S2,A,0.526333333,1.18
98.047,0.06236,0.98868,S2,A,0.526333333,1.18
98.147,0.0593,0.75279,S2,A,0.526333333,1.18
98.247,0.05264,0.42213,S2,A,0.526333333,1.18
98.347,0.04755,0.24802,S2,A,0.526333333,1.18
98.447,0.0423,0.12508,S2,A,0.526333333,1.18
98.547,0.03773,0.05263,S2,A,0.526333333,1.18
98.647,0.0325,0.00108,S2,A,0.526333333,1.18
98.747,0.02786,-0.01045,S2,A,0.526333333,1.18
98.847,0.02236,-0.01272,S2,A,0.526333333,1.18
98.947,0.01749,-0.01333,S2,A,0.526333333,1.18
99.047,0.0123,-0.01389,S2,A,0.526333333,1.18
99.147,0.00722,-0.01417,S2,A,0.526333333,1.18
99.247,0.00267,-0.01435,S2,A,0.526333333,1.18
99.347,-0.00247,-0.01362,S2,A,0.526333333,1.18
99.447,-0.00703,-0.01459,S2,A,0.526333333,1.18
99.547,-0.01237,-0.01404,S2,A,0.526333333,1.18
99.647,-0.01725,-0.01437,S2,A,0.526333333,1.18
99.747,-0.02277,-0.0141,S2,A,0.526333333,1.18
99.847,-0.02781,-0.01339,S2,A,0.526333333,1.18
99.947,-0.03253,-0.01375,S2,A,0.526333333,1.18
100.047,-0.03774,-0.01432,S2,A,0.526333333,1.18
100.147,-0.04205,-0.0145,S2,A,0.526333333,1.18
100.247,-0.04742,-0.01432,S2,A,0.526333333,1.18
100.347,-0.05215,-0.01539,S2,A,0.526333333,1.18
100.447,-0.05754,-0.01414,S2,A,0.526333333,1.18
100.547,-0.06268,-0.01511,S2,A,0.526333333,1.18
100.647,-0.06758,-0.01521,S2,A,0.526333333,1.18
100.747,-0.07267,-0.0161,S2,A,0.526333333,1.18
100.847,-0.07717,-0.01623,S2,A,0.526333333,1.18
100.947,-0.08249,-0.0163,S2,A,0.526333333,1.18
101.047,-0.08705,-0.01593,S2,A,0.526333333,1.18
101.147,-0.09249,-0.0174,S2,A,0.526333333,1.18
101.247,-0.09749,-0.01602,S2,A,0.526333333,1.18
101.347,-0.1026,-0.01632,S2,A,0.526333333,1.18
101.447,-0.10786,-0.01743,S2,A,0.526333333,1.18
101.547,-0.11236,-0.01789,S2,A,0.526333333,1.18
101.647,-0.11758,-0.01868,S2,A,0.526333333,1.18
101.747,-0.12211,-0.01802,S2,A,0.526333333,1.18
101.847,-0.12736,-0.01849,S2,A,0.526333333,1.18
101.947,-0.13224,-0.01921,S2,A,0.526333333,1.18
102.047,-0.13759,-0.02183,S2,A,0.526333333,1.18
102.147,-0.14281,-0.02285,S2,A,0.526333333,1.18
102.247,-0.1476,-0.02365,S2,A,0.526333333,1.18
102.347,-0.15278,-0.02549,S2,A,0.526333333,1.18
102.447,-0.15722,-0.02831,S2,A,0.526333333,1.18
102.547,-0.16239,-0.03313,S2,A,0.526333333,1.18
102.647,-0.1672,-0.03867,S2,A,0.526333333,1.18
102.747,-0.17249,-0.0461,S2,A,0.526333333,1.18
102.847,-0.17762,-0.0555,S2,A,0.526333333,1.18
102.947,-0.18271,-0.06671,S2,A,0.526333333,1.18
103.047,-0.18777,-0.07911,S2,A,0.526333333,1.18
103.147,-0.19222,-0.09181,S2,A,0.526333333,1.18
103.247,-0.19748,-0.10632,S2,A,0.526333333,1.18
103.347,-0.20207,-0.12194,S2,A,0.526333333,1.18
103.447,-0.20746,-0.14223,S2,A,0.526333333,1.18
103.547,-0.21245,-0.16261,S2,A,0.526333333,1.18
103.647,-0.21777,-0.18826,S2,A,0.526333333,1.18
103.747,-0.22281,-0.21303,S2,A,0.526333333,1.18
103.847,-0.22749,-0.23834,S2,A,0.526333333,1.18
103.947,-0.23257,-0.2671,S2,A,0.526333333,1.18
104.047,-0.23706,-0.2926,S2,A,0.526333333,1.18
104.147,-0.24238,-0.33146,S2,A,0.526333333,1.18
104.247,-0.24722,-0.36551,S2,A,0.526333333,1.18
104.347,-0.25251,-0.41019,S2,A,0.526333333,1.18
104.447,-0.25767,-0.45764,S2,A,0.526333333,1.18
104.547,-0.26266,-0.51112,S2,A,0.526333333,1.18
104.647,-0.26784,-0.56625,S2,A,0.526333333,1.18
104.747,-0.27229,-0.61518,S2,A,0.526333333,1.18
104.847,-0.27753,-0.68582,S2,A,0.526333333,1.18
104.947,-0.28206,-0.74391,S2,A,0.526333333,1.18
105.047,-0.28749,-0.83453,S2,A,0.526333333,1.18
105.147,-0.29246,-0.91658,S2,A,0.526333333,1.18
105.236,-0.29695,-1.00088,S2,A,0.526333333,1.18
105.237,-0.29702,-1.00204,S2,A,0.526333333,1.18
105.238,-0.29708,-1.00319,S2,A,0.526333333,1.18
105.338,-0.29789,-0.97634,S2,A,0.526333333,1.18
105.438,-0.29437,-0.84411,S2,A,0.526333333,1.18
105.538,-0.28864,-0.68185,S2,A,0.526333333,1.18
105.638,-0.28313,-0.55951,S2,A,0.526333333,1.18
105.738,-0.27842,-0.47447,S2,A,0.526333333,1.18
105.838,-0.27264,-0.38393,S2,A,0.526333333,1.18
105.938,-0.26785,-0.32493,S2,A,0.526333333,1.18
106.038,-0.2626,-0.26577,S2,A,0.526333333,1.18
106.138,-0.2577,-0.22433,S2,A,0.526333333,1.18
106.238,-0.25333,-0.19113,S2,A,0.526333333,1.18
106.338,-0.24807,-0.15925,S2,A,0.526333333,1.18
106.438,-0.2435,-0.13349,S2,A,0.526333333,1.18
106.538,-0.23799,-0.10851,S2,A,0.526333333,1.18
106.638,-0.23312,-0.09099,S2,A,0.526333333,1.18
106.738,-0.2277,-0.07138,S2,A,0.526333333,1.18
106.838,-0.22282,-0.06058,S2,A,0.526333333,1.18
106.938,-0.21801,-0.04936,S2,A,0.526333333,1.18
107.038,-0.21288,-0.0409,S2,A,0.526333333,1.18
107.138,-0.20843,-0.03426,S2,A,0.526333333,1.18
107.238,-0.20301,-0.02757,S2,A,0.526333333,1.18
107.338,-0.19826,-0.0245,S2,A,0.526333333,1.18
107.438,-0.19278,-0.02001,S2,A,0.526333333,1.18
107.538,-0.18786,-0.01805,S2,A,0.526333333,1.18
107.638,-0.18281,-0.01627,S2,A,0.526333333,1.18
107.738,-0.17789,-0.01643,S2,A,0.526333333,1.18
107.838,-0.1733,-0.01537,S2,A,0.526333333,1.18
107.938,-0.16804,-0.01448,S2,A,0.526333333,1.18
108.038,-0.16347,-0.01474,S2,A,0.526333333,1.18
108.138,-0.15782,-0.01489,S2,A,0.526333333,1.18
108.238,-0.15291,-0.01525,S2,A,0.526333333,1.18
108.338,-0.14764,-0.01421,S2,A,0.526333333,1.18
108.438,-0.14277,-0.01477,S2,A,0.526333333,1.18
108.538,-0.13808,-0.01385,S2,A,0.526333333,1.18
108.638,-0.13305,-0.01435,S2,A,0.526333333,1.18
108.738,-0.12849,-0.01486,S2,A,0.526333333,1.18
108.838,-0.12298,-0.01378,S2,A,0.526333333,1.18
108.938,-0.1182,-0.01399,S2,A,0.526333333,1.18
109.038,-0.11264,-0.01477,S2,A,0.526333333,1.18
109.138,-0.10779,-0.01454,S2,A,0.526333333,1.18
109.238,-0.10292,-0.01415,S2,A,0.526333333,1.18
109.338,-0.09791,-0.01469,S2,A,0.526333333,1.18
109.438,-0.09339,-0.01313,S2,A,0.526333333,1.18
109.538,-0.08801,-0.0141,S2,A,0.526333333,1.18
109.638,-0.08336,-0.01367,S2,A,0.526333333,1.18
109.738,-0.07768,-0.01335,S2,A,0.526333333,1.18
109.838,-0.07289,-0.01409,S2,A,0.526333333,1.18
109.938,-0.06777,-0.01359,S2,A,0.526333333,1.18
110.038,-0.06286,-0.01346,S2,A,0.526333333,1.18
110.138,-0.05835,-0.01433,S2,A,0.526333333,1.18
110.238,-0.05298,-0.01426,S2,A,0.526333333,1.18
110.338,-0.04849,-0.01431,S2,A,0.526333333,1.18
110.438,-0.04295,-0.01358,S2,A,0.526333333,1.18
110.538,-0.03804,-0.01402,S2,A,0.526333333,1.18
110.638,-0.03257,-0.01315,S2,A,0.526333333,1.18
110.738,-0.02772,-0.01307,S2,A,0.526333333,1.18
110.838,-0.02299,-0.01237,S2,A,0.526333333,1.18
110.938,-0.01791,-0.01295,S2,A,0.526333333,1.18
111.038,-0.01356,-0.01177,S2,A,0.526333333,1.18
111.138,-0.00797,-0.01022,S2,A,0.526333333,1.18
111.238,-0.00327,-0.00945,S2,A,0.526333333,1.18
111.338,0.00226,-0.0058,S2,A,0.526333333,1.18
111.438,0.00722,-0.00083,S2,A,0.526333333,1.18
111.538,0.01217,0.01219,S2,A,0.526333333,1.18
111.638,0.01711,0.03967,S2,A,0.526333333,1.18
111.738,0.02163,0.08339,S2,A,0.526333333,1.18
111.838,0.02703,0.15915,S2,A,0.526333333,1.18
111.938,0.0316,0.22345,S2,A,0.526333333,1.18
112.038,0.03728,0.32427,S2,A,0.526333333,1.18
112.138,0.04212,0.4167,S2,A,0.526333333,1.18
112.238,0.04725,0.53845,S2,A,0.526333333,1.18
112.338,0.05213,0.66285,S2,A,0.526333333,1.18
112.438,0.05669,0.79273,S2,A,0.526333333,1.18
112.538,0.06192,0.96078,S2,A,0.526333333,1.18
112.556,0.06296,1.00036,S2,A,0.526333333,1.18
112.557,0.06302,1.00264,S2,A,0.526333333,1.18
112.558,0.06308,1.00492,S2,A,0.526333333,1.18
112.658,0.06416,0.96869,S2,A,0.526333333,1.18
112.758,0.06165,0.76877,S2,A,0.526333333,1.18
112.858,0.05474,0.41763,S2,A,0.526333333,1.18
112.958,0.04997,0.26043,S2,A,0.526333333,1.18
113.058,0.04456,0.127,S2,A,0.526333333,1.18
113.158,0.03971,0.04815,S2,A,0.526333333,1.18
113.258,0.03431,-0.00378,S2,A,0.526333333,1.18
113.358,0.02916,-0.01449,S2,A,0.526333333,1.18
113.458,0.02426,-0.01658,S2,A,0.526333333,1.18
113.558,0.01922,-0.01685,S2,A,0.526333333,1.18
113.658,0.01476,-0.01653,S2,A,0.526333333,1.18
113.758,0.00962,-0.01591,S2,A,0.526333333,1.18
113.858,0.00485,-0.0159,S2,A,0.526333333,1.18
113.958,-0.00052,-0.01671,S2,A,0.526333333,1.18
114.058,-0.00556,-0.01705,S2,A,0.526333333,1.18
114.158,-0.01063,-0.01555,S2,A,0.526333333,1.18
114.258,-0.01584,-0.01639,S2,A,0.526333333,1.18
114.358,-0.02033,-0.01613,S2,A,0.526333333,1.18
114.458,-0.02565,-0.0163,S2,A,0.526333333,1.18
114.558,-0.03012,-0.0156,S2,A,0.526333333,1.18
114.658,-0.03543,-0.01749,S2,A,0.526333333,1.18
114.758,-0.04035,-0.01616,S2,A,0.526333333,1.18
114.858,-0.04574,-0.01589,S2,A,0.526333333,1.18
114.958,-0.05081,-0.01551,S2,A,0.526333333,1.18
115.058,-0.05549,-0.01589,S2,A,0.526333333,1.18
115.158,-0.06075,-0.01657,S2,A,0.526333333,1.18
115.258,-0.06507,-0.01634,S2,A,0.526333333,1.18
115.358,-0.07035,-0.0167,S2,A,0.526333333,1.18
115.458,-0.07519,-0.01652,S2,A,0.526333333,1.18
115.558,-0.08053,-0.01656,S2,A,0.526333333,1.18
115.658,-0.08573,-0.01733,S2,A,0.526333333,1.18
115.758,-0.09064,-0.01738,S2,A,0.526333333,1.18
115.858,-0.09585,-0.01695,S2,A,0.526333333,1.18
115.958,-0.10022,-0.01732,S2,A,0.526333333,1.18
116.058,-0.1056,-0.01763,S2,A,0.526333333,1.18
116.158,-0.11009,-0.01769,S2,A,0.526333333,1.18
116.258,-0.11547,-0.01875,S2,A,0.526333333,1.18
116.358,-0.12056,-0.01942,S2,A,0.526333333,1.18
116.458,-0.12562,-0.01952,S2,A,0.526333333,1.18
116.558,-0.13085,-0.01971,S2,A,0.526333333,1.18
116.658,-0.13543,-0.0212,S2,A,0.526333333,1.18
116.758,-0.14064,-0.02221,S2,A,0.526333333,1.18
116.858,-0.14512,-0.02211,S2,A,0.526333333,1.18
116.958,-0.15051,-0.02511,S2,A,0.526333333,1.18
117.058,-0.15532,-0.02694,S2,A,0.526333333,1.18
117.158,-0.16064,-0.02963,S2,A,0.526333333,1.18
117.258,-0.16586,-0.03595,S2,A,0.526333333,1.18
117.358,-0.1706,-0.04158,S2,A,0.526333333,1.18
117.458,-0.17573,-0.04973,S2,A,0.526333333,1.18
117.558,-0.18025,-0.05726,S2,A,0.526333333,1.18
117.658,-0.18544,-0.0706,S2,A,0.526333333,1.18
117.758,-0.19012,-0.08033,S2,A,0.526333333,1.18
117.858,-0.19555,-0.0984,S2,A,0.526333333,1.18
117.958,-0.20059,-0.11282,S2,A,0.526333333,1.18
118.058,-0.20574,-0.13265,S2,A,0.526333333,1.18
118.158,-0.21087,-0.15308,S2,A,0.526333333,1.18
118.258,-0.21539,-0.17027,S2,A,0.526333333,1.18
118.358,-0.22061,-0.19261,S2,A,0.526333333,1.18
118.458,-0.22512,-0.21449,S2,A,0.526333333,1.18
118.558,-0.23041,-0.24373,S2,A,0.526333333,1.18
118.658,-0.23545,-0.27289,S2,A,0.526333333,1.18
118.758,-0.2407,-0.3088,S2,A,0.526333333,1.18
118.858,-0.24579,-0.3454,S2,A,0.526333333,1.18
118.958,-0.25045,-0.38143,S2,A,0.526333333,1.18
119.058,-0.25561,-0.42458,S2,A,0.526333333,1.18
119.158,-0.26002,-0.4632,S2,A,0.526333333,1.18
119.258,-0.2656,-0.52014,S2,A,0.526333333,1.18
119.358,-0.27028,-0.57121,S2,A,0.526333333,1.18
119.458,-0.27569,-0.64237,S2,A,0.526333333,1.18
119.558,-0.28081,-0.71357,S2,A,0.526333333,1.18
119.658,-0.28565,-0.78857,S2,A,0.526333333,1.18
119.758,-0.2907,-0.87057,S2,A,0.526333333,1.18
119.858,-0.29505,-0.9422,S2,A,0.526333333,1.18
119.904,-0.29793,-1.0002,S2,A,0.526333333,1.18
119.905,-0.29798,-1.00096,S2,A,0.526333333,1.18
119.906,-0.29802,-1.00171,S2,A,0.526333333,1.18
120.006,-0.29888,-0.97758,S2,A,0.526333333,1.18
120.106,-0.29544,-0.84799,S2,A,0.526333333,1.18
120.206,-0.2896,-0.68141,S2,A,0.526333333,1.18
120.306,-0.28399,-0.5549,S2,A,0.526333333,1.18
120.406,-0.27907,-0.46706,S2,A,0.526333333,1.18
120.506,-0.2735,-0.37866,S2,A,0.526333333,1.18
120.606,-0.26866,-0.31926,S2,A,0.526333333,1.18
120.706,-0.26388,-0.26798,S2,A,0.526333333,1.18
120.806,-0.25889,-0.22431,S2,A,0.526333333,1.18
120.906,-0.25456,-0.19433,S2,A,0.526333333,1.18
121.006,-0.24902,-0.15761,S2,A,0.526333333,1.18
121.106,-0.2443,-0.1332,S2,A,0.526333333,1.18
121.206,-0.23877,-0.1053,S2,A,0.526333333,1.18
121.306,-0.23382,-0.08846,S2,A,0.526333333,1.18
121.406,-0.22882,-0.07235,S2,A,0.526333333,1.18
121.506,-0.22393,-0.06,S2,A,0.526333333,1.18
121.606,-0.21931,-0.05016,S2,A,0.526333333,1.18
121.706,-0.21399,-0.04029,S2,A,0.526333333,1.18
121.806,-0.20941,-0.03317,S2,A,0.526333333,1.18
121.906,-0.20382,-0.02545,S2,A,0.526333333,1.18
122.006,-0.19892,-0.02175,S2,A,0.526333333,1.18
122.106,-0.19372,-0.01857,S2,A,0.526333333,1.18
122.206,-0.18879,-0.01536,S2,A,0.526333333,1.18
122.306,-0.18417,-0.01408,S2,A,0.526333333,1.18
122.406,-0.17904,-0.01309,S2,A,0.526333333,1.18
122.506,-0.17444,-0.01368,S2,A,0.526333333,1.18
122.606,-0.16893,-0.01214,S2,A,0.526333333,1.18
122.706,-0.16419,-0.01248,S2,A,0.526333333,1.18
122.806,-0.15859,-0.01189,S2,A,0.526333333,1.18
122.906,-0.15374,-0.01239,S2,A,0.526333333,1.18
123.006,-0.14887,-0.01199,S2,A,0.526333333,1.18
123.106,-0.1439,-0.01075,S2,A,0.526333333,1.18
123.206,-0.13938,-0.01117,S2,A,0.526333333,1.18
123.306,-0.13404,-0.01158,S2,A,0.526333333,1.18
123.406,-0.12933,-0.01126,S2,A,0.526333333,1.18
123.506,-0.12374,-0.01111,S2,A,0.526333333,1.18
123.606,-0.11892,-0.01101,S2,A,0.526333333,1.18
123.706,-0.11372,-0.01032,S2,A,0.526333333,1.18
123.806,-0.10884,-0.01057,S2,A,0.526333333,1.18
123.906,-0.10429,-0.01093,S2,A,0.526333333,1.18
124.006,-0.09895,-0.01027,S2,A,0.526333333,1.18
124.106,-0.09444,-0.01012,S2,A,0.526333333,1.18
124.206,-0.08883,-0.01085,S2,A,0.526333333,1.18
124.306,-0.08402,-0.01051,S2,A,0.526333333,1.18
124.406,-0.07855,-0.0102,S2,A,0.526333333,1.18
124.506,-0.07378,-0.01002,S2,A,0.526333333,1.18
124.606,-0.06909,-0.00883,S2,A,0.526333333,1.18
124.706,-0.06404,-0.01046,S2,A,0.526333333,1.18
124.806,-0.05954,-0.0094,S2,A,0.526333333,1.18
124.906,-0.0539,-0.00916,S2,A,0.526333333,1.18
125.006,-0.04925,-0.00989,S2,A,0.526333333,1.18
125.106,-0.04371,-0.00852,S2,A,0.526333333,1.18
125.206,-0.03874,-0.0093,S2,A,0.526333333,1.18
125.306,-0.03382,-0.00901,S2,A,0.526333333,1.18
125.406,-0.02881,-0.00863,S2,A,0.526333333,1.18
125.506,-0.0243,-0.00749,S2,A,0.526333333,1.18
125.606,-0.01901,-0.00797,S2,A,0.526333333,1.18
125.706,-0.01443,-0.0076,S2,A,0.526333333,1.18
125.806,-0.00874,-0.00598,S2,A,0.526333333,1.18
125.906,-0.00396,-0.00518,S2,A,0.526333333,1.18
126.006,0.00128,-0.00334,S2,A,0.526333333,1.18
126.106,0.00622,0.00056,S2,A,0.526333333,1.18
126.206,0.01079,0.0064,S2,A,0.526333333,1.18
126.306,0.01595,0.02253,S2,A,0.526333333,1.18
126.406,0.02058,0.05259,S2,A,0.526333333,1.18
126.506,0.02614,0.11856,S2,A,0.526333333,1.18
126.606,0.03092,0.18562,S2,A,0.526333333,1.18
126.706,0.03647,0.28115,S2,A,0.526333333,1.18
126.806,0.04131,0.36595,S2,A,0.526333333,1.18
126.906,0.04604,0.46441,S2,A,0.526333333,1.18
127.006,0.05097,0.57531,S2,A,0.526333333,1.18
127.106,0.05543,0.68835,S2,A,0.526333333,1.18
127.206,0.06094,0.86258,S2,A,0.526333333,1.18
127.281,0.06488,1.00081,S2,A,0.526333333,1.18
127.282,0.06492,1.00174,S2,A,0.526333333,1.18
127.283,0.06496,1.00263,S2,A,0.526333333,1.18
127.383,0.06561,0.94867,S2,A,0.526333333,1.18
127.483,0.06321,0.7618,S2,A,0.526333333,1.18
127.583,0.05628,0.40796,S2,A,0.526333333,1.18
127.683,0.05133,0.249,S2,A,0.526333333,1.18
127.783,0.04593,0.11787,S2,A,0.526333333,1.18
127.883,0.04077,0.03835,S2,A,0.526333333,1.18
127.983,0.03582,-0.00347,S2,A,0.526333333,1.18
128.083,0.03068,-0.01148,S2,A,0.526333333,1.18
128.183,0.02631,-0.01234,S2,A,0.526333333,1.18
128.283,0.02099,-0.01344,S2,A,0.526333333,1.18
128.383,0.0164,-0.0128,S2,A,0.526333333,1.18
128.483,0.01105,-0.01393,S2,A,0.526333333,1.18
128.583,0.00593,-0.01391,S2,A,0.526333333,1.18
128.683,0.00081,-0.01393,S2,A,0.526333333,1.18
128.783,-0.00427,-0.01389,S2,A,0.526333333,1.18
128.883,-0.00873,-0.01465,S2,A,0.526333333,1.18
128.983,-0.01398,-0.01532,S2,A,0.526333333,1.18
129.083,-0.01841,-0.01365,S2,A,0.526333333,1.18
129.183,-0.02407,-0.01387,S2,A,0.526333333,1.18
129.283,-0.02885,-0.01419,S2,A,0.526333333,1.18
129.383,-0.03414,-0.01348,S2,A,0.526333333,1.18
129.483,-0.03936,-0.0155,S2,A,0.526333333,1.18
129.583,-0.04398,-0.01523,S2,A,0.526333333,1.18
129.683,-0.04911,-0.01578,S2,A,0.526333333,1.18
129.783,-0.05352,-0.01549,S2,A,0.526333333,1.18
129.883,-0.05889,-0.0164,S2,A,0.526333333,1.18
129.983,-0.06363,-0.0149,S2,A,0.526333333,1.18
130.083,-0.06903,-0.01522,S2,A,0.526333333,1.18
130.183,-0.07412,-0.01617,S2,A,0.526333333,1.18
130.283,-0.07907,-0.01664,S2,A,0.526333333,1.18
130.383,-0.08433,-0.01679,S2,A,0.526333333,1.18
130.483,-0.08862,-0.0168,S2,A,0.526333333,1.18
130.583,-0.09399,-0.01734,S2,A,0.526333333,1.18
130.683,-0.09857,-0.01711,S2,A,0.526333333,1.18
130.783,-0.10397,-0.01745,S2,A,0.526333333,1.18
130.883,-0.10898,-0.01809,S2,A,0.526333333,1.18
130.983,-0.11416,-0.01781,S2,A,0.526333333,1.18
131.083,-0.11939,-0.0188,S2,A,0.526333333,1.18
131.183,-0.12385,-0.01877,S2,A,0.526333333,1.18
131.283,-0.12904,-0.02032,S2,A,0.526333333,1.18
131.383,-0.1335,-0.02074,S2,A,0.526333333,1.18
131.483,-0.13886,-0.02163,S2,A,0.526333333,1.18
131.583,-0.14378,-0.02261,S2,A,0.526333333,1.18
131.683,-0.14915,-0.02231,S2,A,0.526333333,1.18
131.783,-0.15429,-0.02595,S2,A,0.526333333,1.18
131.883,-0.15916,-0.02963,S2,A,0.526333333,1.18
131.983,-0.16419,-0.03381,S2,A,0.526333333,1.18
132.083,-0.16865,-0.03725,S2,A,0.526333333,1.18
132.183,-0.17388,-0.04502,S2,A,0.526333333,1.18
132.283,-0.17865,-0.05405,S2,A,0.526333333,1.18
132.383,-0.18401,-0.06321,S2,A,0.526333333,1.18
132.483,-0.18909,-0.07677,S2,A,0.526333333,1.18
132.583,-0.19413,-0.09158,S2,A,0.526333333,1.18
132.683,-0.19925,-0.1057,S2,A,0.526333333,1.18
132.783,-0.20381,-0.12084,S2,A,0.526333333,1.18
132.883,-0.20897,-0.13959,S2,A,0.526333333,1.18
132.983,-0.21357,-0.15705,S2,A,0.526333333,1.18
133.083,-0.21903,-0.17965,S2,A,0.526333333,1.18
133.183,-0.22389,-0.20223,S2,A,0.526333333,1.18
133.283,-0.22915,-0.23127,S2,A,0.526333333,1.18
133.383,-0.23431,-0.26051,S2,A,0.526333333,1.18
133.483,-0.23893,-0.28843,S2,A,0.526333333,1.18
133.583,-0.24405,-0.32177,S2,A,0.526333333,1.18
133.683,-0.24854,-0.35166,S2,A,0.526333333,1.18
133.783,-0.25381,-0.39534,S2,A,0.526333333,1.18
133.883,-0.25861,-0.43455,S2,A,0.526333333,1.18
133.983,-0.26421,-0.49427,S2,A,0.526333333,1.18
134.083,-0.26923,-0.54663,S2,A,0.526333333,1.18
134.183,-0.2742,-0.61012,S2,A,0.526333333,1.18
134.283,-0.27944,-0.67969,S2,A,0.526333333,1.18
134.383,-0.28363,-0.73397,S2,A,0.526333333,1.18
134.483,-0.28887,-0.81647,S2,A,0.526333333,1.18
134.583,-0.29343,-0.88727,S2,A,0.526333333,1.18
134.683,-0.29893,-0.9954,S2,A,0.526333333,1.18
134.69,-0.29924,-1.0008,S2,A,0.526333333,1.18
134.691,-0.29928,-1.00163,S2,A,0.526333333,1.18
134.692,-0.29933,-1.00247,S2,A,0.526333333,1.18
134.792,-0.3008,-0.99545,S2,A,0.526333333,1.18
134.892,-0.2969,-0.84622,S2,A,0.526333333,1.18
134.992,-0.29102,-0.67839,S2,A,0.526333333,1.18
135.092,-0.28571,-0.55846,S2,A,0.526333333,1.18
135.192,-0.2806,-0.46632,S2,A,0.526333333,1.18
135.292,-0.276,-0.39512,S2,A,0.526333333,1.18
135.392,-0.27069,-0.32766,S2,A,0.526333333,1.18
135.492,-0.26623,-0.2793,S2,A,0.526333333,1.18
135.592,-0.26083,-0.22971,S2,A,0.526333333,1.18
135.692,-0.25601,-0.19444,S2,A,0.526333333,1.18
135.792,-0.25054,-0.15547,S2,A,0.526333333,1.18
135.892,-0.24571,-0.13073,S2,A,0.526333333,1.18
135.992,-0.24091,-0.10748,S2,A,0.526333333,1.18
136.092,-0.23584,-0.08952,S2,A,0.526333333,1.18
136.192,-0.23131,-0.07709,S2,A,0.526333333,1.18
136.292,-0.22595,-0.06219,S2,A,0.526333333,1.18
136.392,-0.22114,-0.05062,S2,A,0.526333333,1.18
136.492,-0.21563,-0.04066,S2,A,0.526333333,1.18
136.592,-0.21069,-0.03279,S2,A,0.526333333,1.18
136.692,-0.20558,-0.02565,S2,A,0.526333333,1.18
136.792,-0.20072,-0.02137,S2,A,0.526333333,1.18
136.892,-0.19618,-0.01825,S2,A,0.526333333,1.18
136.992,-0.19094,-0.01529,S2,A,0.526333333,1.18
137.092,-0.18635,-0.01416,S2,A,0.526333333,1.18
137.192,-0.18074,-0.01364,S2,A,0.526333333,1.18
137.292,-0.17584,-0.01274,S2,A,0.526333333,1.18
137.392,-0.17051,-0.01147,S2,A,0.526333333,1.18
137.492,-0.16568,-0.01158,S2,A,0.526333333,1.18
137.592,-0.1609,-0.01104,S2,A,0.526333333,1.18
137.692,-0.15591,-0.01067,S2,A,0.526333333,1.18
137.792,-0.15126,-0.01074,S2,A,0.526333333,1.18
137.892,-0.14581,-0.01186,S2,A,0.526333333,1.18
137.992,-0.14103,-0.00973,S2,A,0.526333333,1.18
138.092,-0.13549,-0.01015,S2,A,0.526333333,1.18
138.192,-0.13066,-0.01113,S2,A,0.526333333,1.18
138.292,-0.12576,-0.01002,S2,A,0.526333333,1.18
138.392,-0.12085,-0.01052,S2,A,0.526333333,1.18
138.492,-0.11627,-0.01084,S2,A,0.526333333,1.18
138.592,-0.11093,-0.0107,S2,A,0.526333333,1.18
138.692,-0.10625,-0.01166,S2,A,0.526333333,1.18
138.792,-0.10057,-0.00987,S2,A,0.526333333,1.18
138.892,-0.09581,-0.01051,S2,A,0.526333333,1.18
138.992,-0.09048,-0.01019,S2,A,0.526333333,1.18
139.092,-0.08563,-0.00985,S2,A,0.526333333,1.18
139.192,-0.08106,-0.0096,S2,A,0.526333333,1.18
139.292,-0.07588,-0.00958,S2,A,0.526333333,1.18
139.392,-0.07132,-0.0098,S2,A,0.526333333,1.18
139.492,-0.06588,-0.00984,S2,A,0.526333333,1.18
139.592,-0.06096,-0.01042,S2,A,0.526333333,1.18
139.692,-0.05548,-0.00974,S2,A,0.526333333,1.18
139.792,-0.05064,-0.00988,S2,A,0.526333333,1.18
139.892,-0.04586,-0.00914,S2,A,0.526333333,1.18
139.992,-0.0408,-0.00829,S2,A,0.526333333,1.18
140.092,-0.03637,-0.00874,S2,A,0.526333333,1.18
140.192,-0.03078,-0.0088,S2,A,0.526333333,1.18
140.292,-0.02611,-0.00775,S2,A,0.526333333,1.18
140.392,-0.02057,-0.00808,S2,A,0.526333333,1.18
140.492,-0.01563,-0.00758,S2,A,0.526333333,1.18
140.592,-0.01069,-0.00596,S2,A,0.526333333,1.18
140.692,-0.00576,-0.00685,S2,A,0.526333333,1.18
140.792,-0.0012,-0.0049,S2,A,0.526333333,1.18
140.892,0.00403,-0.00379,S2,A,0.526333333,1.18
